Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors
1295,5.0,3.0,60.0,8172,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5.0,6.0,1955,1990,3.0,1.0,14.0,10.0,3.0,0.0,3,3,1.0,3,3,3.0,5.0,167,6.0,0,697,864,1.0,3,1.0,4.0,864,0,0,864,2.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1957.0,3.0,4.0,572,3,3,0.0,0,0,0,0,0,0,0,0.0,1.0,0,6.0,0.0,8.0,4.0,115000,1,1,0,0,0,0,0,1,864,1728,0,2300,1.0,1.0,1,2
1296,5.0,3.0,70.0,8400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,1.0,2.0,0.0,2.0,5.0,4.0,1968,1968,3.0,1.0,6.0,6.0,1.0,168.0,3,3,1.0,3,3,0.0,1.0,1016,6.0,0,36,1052,1.0,4,1.0,4.0,1052,0,0,1052,2.0,0.0,1.0,1.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1968.0,2.0,2.0,288,3,3,2.0,356,0,0,0,0,0,0,2.0,1.0,0,2.0,0.0,8.0,4.0,138500,1,1,0,0,0,1,0,1,1052,2104,0,2392,1.0,1.5,0,2
1297,5.0,3.0,80.0,8700,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1963,1963,3.0,1.0,8.0,8.0,1.0,148.0,3,4,1.0,3,3,2.0,0.0,776,6.0,0,344,1120,1.0,4,1.0,4.0,1128,0,0,1128,2.0,0.0,2.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1963.0,2.0,4.0,525,3,3,2.0,192,20,123,0,0,0,0,3.0,1.0,0,3.0,2.0,8.0,4.0,155000,1,1,0,0,0,1,0,1,1128,2248,143,2916,1.0,2.0,0,2
1298,3.0,4.0,35.0,3675,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,4.0,6.0,6.0,4.0,2005,2006,1.0,1.0,12.0,13.0,1.0,82.0,3,3,2.0,4,3,1.0,2.0,547,6.0,0,0,547,1.0,4,1.0,4.0,1072,0,0,1072,2.0,0.0,2.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,2.0,2005.0,0.0,4.0,525,3,3,2.0,0,44,0,0,0,0,0,0.0,1.0,0,8.0,0.0,6.0,5.0,140000,1,1,0,0,0,0,0,1,1072,1619,44,2188,1.0,2.0,1,2
1299,10.0,3.0,313.0,63887,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,4.0,2008,2008,3.0,0.0,11.0,12.0,4.0,796.0,5,3,2.0,5,3,1.0,2.0,5644,6.0,0,466,6110,1.0,5,1.0,4.0,4692,950,0,5642,4.0,0.0,2.0,1.0,3.0,1.0,5,2.0,6.0,3.0,4,1.0,2008.0,0.0,4.0,1418,3,3,2.0,214,292,0,0,0,480,4,0.0,1.0,0,0.0,2.0,6.0,5.0,160000,1,1,0,1,1,0,0,1,5642,11752,292,13462,2.0,2.5,0,3
1300,5.0,3.0,75.0,7500,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1959,1994,3.0,1.0,3.0,3.0,3.0,0.0,3,3,1.0,3,3,3.0,3.0,340,5.0,906,0,1246,1.0,5,1.0,4.0,1246,0,0,1246,2.0,0.0,1.0,1.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,1959.0,2.0,2.0,305,3,3,2.0,218,0,0,0,0,0,0,1.0,1.0,0,7.0,4.0,8.0,4.0,154000,1,1,0,0,0,1,0,1,1246,2492,0,2797,1.0,1.5,1,2
1301,10.0,3.0,80.37,10762,1.0,1.0,0.0,3.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,4.0,1999,1999,1.0,1.0,12.0,13.0,3.0,344.0,4,3,2.0,4,3,3.0,2.0,694,6.0,0,284,978,1.0,5,1.0,4.0,1005,978,0,1983,0.0,0.0,2.0,1.0,3.0,1.0,4,13.0,6.0,1.0,3,1.0,1999.0,0.0,4.0,490,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,7.0,3.0,8.0,4.0,225000,1,1,0,1,0,0,0,1,1983,2961,0,3451,0.0,2.5,0,3
1302,11.0,3.0,62.56,7500,1.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,6.0,6.0,1942,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,547,6.0,0,224,771,1.0,2,1.0,4.0,753,741,0,1494,0.0,0.0,1.0,0.0,3.0,1.0,4,11.0,6.0,2.0,4,1.0,1942.0,3.0,2.0,213,3,3,1.0,0,0,0,0,224,0,0,0.0,1.0,0,2.0,3.0,8.0,4.0,177500,1,1,0,1,0,0,0,1,1494,2265,224,2702,0.0,1.0,1,3
1303,10.0,3.0,92.0,10120,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,4.0,1994,1994,3.0,1.0,12.0,13.0,1.0,391.0,4,3,2.0,4,3,3.0,2.0,740,6.0,0,425,1165,1.0,5,1.0,4.0,1203,1323,0,2526,2.0,0.0,2.0,1.0,4.0,1.0,4,12.0,6.0,1.0,3,1.0,1994.0,2.0,6.0,844,3,3,2.0,309,78,0,0,0,0,0,0.0,1.0,0,3.0,0.0,8.0,4.0,290000,1,1,0,1,0,0,0,1,2526,3691,78,4613,1.0,2.5,0,3
1304,5.0,3.0,73.0,8688,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,2005,2005,1.0,1.0,12.0,13.0,1.0,228.0,4,3,2.0,4,3,0.0,6.0,0,6.0,0,1616,1616,1.0,5,1.0,4.0,1616,0,0,1616,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,2005.0,2.0,6.0,834,3,3,2.0,208,59,0,0,0,0,0,0.0,1.0,0,6.0,0.0,8.0,4.0,232000,1,1,0,0,0,0,0,1,1616,3232,59,4125,0.0,2.0,0,2
1305,2.0,4.0,32.0,3363,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,4.0,5.0,7.0,4.0,2004,2004,1.0,1.0,12.0,13.0,4.0,117.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,976,976,1.0,5,1.0,4.0,976,732,0,1708,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,0.0,0.0,0,5.0,2004.0,3.0,4.0,380,3,3,2.0,0,40,0,0,0,0,0,0.0,1.0,0,6.0,0.0,8.0,4.0,130000,1,1,0,0,0,0,0,1,1708,2684,40,3104,0.0,2.0,0,3
1306,5.0,3.0,108.0,13173,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,4.0,2006,2007,3.0,1.0,12.0,13.0,4.0,300.0,4,3,2.0,5,3,3.0,2.0,1572,6.0,0,80,1652,1.0,5,1.0,4.0,1652,0,0,1652,2.0,0.0,2.0,0.0,2.0,1.0,5,10.0,6.0,2.0,5,1.0,2006.0,0.0,4.0,840,3,3,2.0,404,102,0,0,0,0,0,0.0,1.0,0,2.0,3.0,8.0,4.0,325000,1,1,0,1,0,0,0,1,1652,3304,102,4246,1.0,2.0,1,2
1307,0.0,3.0,48.0,6955,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,4.0,2005,2006,1.0,1.0,12.0,13.0,4.0,94.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1368,1368,1.0,5,1.0,4.0,1368,0,0,1368,0.0,0.0,2.0,0.0,2.0,1.0,4,10.0,6.0,1.0,4,1.0,2005.0,2.0,4.0,474,3,3,2.0,132,35,0,0,0,0,0,0.0,1.0,0,11.0,0.0,6.0,5.0,202500,1,1,0,1,0,0,0,1,1368,2736,35,3245,0.0,2.0,1,2
1308,5.0,3.0,60.0,8072,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,4.0,1994,1995,1.0,1.0,12.0,13.0,3.0,0.0,3,4,2.0,4,4,3.0,0.0,746,6.0,0,244,990,1.0,5,1.0,4.0,990,0,0,990,2.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,5.0,2000.0,3.0,4.0,480,3,3,2.0,0,64,0,0,0,0,0,0.0,1.0,0,7.0,3.0,8.0,4.0,138000,1,1,0,0,0,0,0,1,990,1980,64,2524,1.0,1.0,1,2
1309,5.0,4.0,100.0,12000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,6.0,1948,2005,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,2.0,144,0.0,608,172,924,1.0,5,1.0,4.0,1122,0,0,1122,2.0,0.0,1.0,0.0,2.0,1.0,4,10.0,6.0,0.0,0,1.0,1948.0,3.0,4.0,528,3,3,2.0,0,36,0,0,0,0,0,2.0,1.0,0,7.0,2.0,8.0,4.0,147000,1,1,0,0,0,1,0,1,1122,2046,36,2610,1.0,1.0,1,2
1310,5.0,3.0,65.0,7153,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,6.0,4.0,1991,1991,1.0,1.0,6.0,6.0,1.0,88.0,3,3,1.0,4,3,3.0,2.0,1200,6.0,0,78,1278,1.0,4,1.0,4.0,1294,0,0,1294,2.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,1991.0,2.0,4.0,496,3,3,2.0,112,51,0,0,0,0,0,2.0,1.0,0,8.0,2.0,8.0,4.0,179200,1,1,0,0,0,1,0,1,1294,2572,51,3119,1.0,2.0,0,2
1311,5.0,3.0,100.0,17500,1.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,3.0,2.0,0.0,2.0,7.0,7.0,1959,2002,1.0,1.0,3.0,6.0,3.0,0.0,4,4,2.0,4,3,0.0,2.0,1406,6.0,0,496,1902,1.0,3,1.0,4.0,1902,0,0,1902,2.0,0.0,2.0,0.0,3.0,1.0,5,11.0,6.0,2.0,3,1.0,1959.0,0.0,4.0,567,3,3,2.0,0,207,162,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,335000,1,1,0,1,0,0,0,1,1902,3804,369,4740,1.0,2.0,1,2
1312,5.0,3.0,68.0,8814,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,2005,2007,1.0,1.0,12.0,13.0,1.0,80.0,4,3,2.0,4,3,3.0,2.0,925,6.0,0,349,1274,1.0,5,1.0,4.0,1274,0,0,1274,2.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,2005.0,2.0,4.0,508,3,3,2.0,264,98,0,0,0,0,0,0.0,1.0,0,0.0,1.0,6.0,5.0,203000,1,1,0,0,0,0,0,1,1274,2548,98,3154,1.0,2.0,1,2
1313,10.0,3.0,83.68,9572,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,4.0,1990,1990,1.0,1.0,13.0,14.0,1.0,336.0,4,3,2.0,5,3,3.0,2.0,482,6.0,0,971,1453,1.0,5,1.0,4.0,1453,1357,0,2810,0.0,0.0,2.0,1.0,4.0,1.0,4,13.0,6.0,1.0,5,1.0,1990.0,2.0,4.0,750,4,4,2.0,500,0,0,0,0,0,0,0.0,1.0,0,8.0,1.0,8.0,4.0,302000,1,1,0,1,0,0,0,1,2810,4263,0,5013,0.0,2.5,0,3
1314,10.0,3.0,108.0,14774,1.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,5.0,9.0,4.0,1999,1999,1.0,1.0,12.0,13.0,1.0,165.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1393,1393,1.0,5,1.0,4.0,1422,1177,0,2599,0.0,0.0,2.0,1.0,4.0,1.0,4,0.0,6.0,1.0,3,3.0,1999.0,0.0,6.0,779,3,3,2.0,668,30,0,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,333168,1,1,0,1,0,0,0,1,2599,3992,30,4801,0.0,2.5,0,3
1315,5.0,3.0,60.0,8190,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,5.0,1954,1954,3.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,5.0,732,6.0,0,216,948,1.0,5,1.0,4.0,948,0,0,948,2.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,1.0,3,5.0,1956.0,3.0,2.0,280,3,3,2.0,0,36,0,0,0,0,0,0.0,1.0,0,1.0,1.0,8.0,4.0,119000,1,1,0,1,0,0,0,1,948,1896,36,2212,1.0,1.0,0,2
1316,10.0,3.0,85.0,11075,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,6.0,4.0,1969,1969,1.0,1.0,6.0,6.0,3.0,0.0,3,3,1.0,2,3,2.0,0.0,500,3.0,276,176,952,1.0,3,1.0,4.0,1092,1020,0,2112,0.0,0.0,2.0,1.0,4.0,1.0,3,13.0,6.0,2.0,4,1.0,1969.0,3.0,4.0,576,3,3,2.0,280,0,0,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,206900,1,1,0,1,0,0,0,1,2112,3064,0,3640,0.0,2.5,0,3
1317,5.0,3.0,61.0,10226,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,4.0,2008,2008,1.0,1.0,12.0,13.0,4.0,270.0,4,3,2.0,5,3,1.0,6.0,0,6.0,0,1622,1622,1.0,5,1.0,4.0,1630,0,0,1630,2.0,0.0,2.0,0.0,3.0,1.0,5,12.0,6.0,1.0,4,1.0,2008.0,2.0,6.0,860,3,3,2.0,172,42,0,0,0,0,0,0.0,1.0,0,0.0,3.0,8.0,4.0,295493,1,1,0,1,0,0,0,1,1630,3252,42,4154,1.0,2.0,0,2
1318,0.0,1.0,47.0,4230,1.0,2.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,2.0,7.0,4.0,2006,2007,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,5,4,3.0,6.0,0,6.0,0,1352,1352,1.0,5,1.0,4.0,1352,0,0,1352,0.0,0.0,2.0,0.0,2.0,1.0,4,9.0,6.0,1.0,4,1.0,2006.0,2.0,4.0,466,3,3,2.0,0,241,0,0,0,0,0,0.0,1.0,0,6.0,1.0,6.0,5.0,208900,1,1,1,1,0,0,0,1,1352,2704,241,3411,0.0,2.0,1,2
1319,5.0,3.0,58.16,14781,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,4.0,2001,2002,3.0,1.0,12.0,13.0,1.0,178.0,4,3,2.0,4,3,1.0,6.0,0,6.0,0,1753,1753,1.0,5,1.0,4.0,1787,0,0,1787,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,3,1.0,2001.0,2.0,6.0,748,3,3,2.0,198,150,0,0,0,0,0,0.0,1.0,0,10.0,0.0,8.0,4.0,275000,1,1,0,1,0,0,0,1,1787,3540,150,4438,0.0,2.0,1,2
1320,5.0,3.0,75.0,10215,1.0,1.0,3.0,0.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,4.0,1954,1954,3.0,1.0,13.0,14.0,1.0,132.0,3,3,2.0,3,3,3.0,0.0,492,6.0,0,372,864,1.0,5,1.0,4.0,948,0,0,948,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,1.0,1954.0,3.0,2.0,248,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,4.0,1.0,8.0,4.0,111000,1,1,0,0,0,0,0,1,948,1812,0,2060,0.0,1.0,0,2
1321,5.0,3.0,70.0,8400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,2.0,1957,1957,3.0,1.0,3.0,3.0,3.0,0.0,3,3,1.0,3,3,3.0,0.0,189,5.0,661,628,1478,1.0,4,1.0,4.0,1478,0,0,1478,2.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,2.0,4,1.0,1957.0,2.0,4.0,442,3,3,2.0,114,0,0,0,216,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,156500,1,1,0,1,0,0,0,1,1478,2956,216,3614,1.0,1.5,0,2
1322,5.0,3.0,66.78,6627,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,5.0,1949,1950,3.0,1.0,12.0,13.0,3.0,0.0,3,3,1.0,0,0,4.0,4.0,0,4.0,0,0,0,0.0,3,0.0,4.0,720,0,0,720,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1955.0,3.0,2.0,287,3,2,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,72500,1,0,0,0,0,0,0,1,720,720,0,1007,0.0,1.0,1,1
1323,10.0,3.0,107.0,10186,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7.0,4.0,1992,1992,1.0,1.0,6.0,6.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,674,6.0,0,76,750,1.0,5,1.0,4.0,1061,862,0,1923,2.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,1.0,3,1.0,1992.0,2.0,4.0,564,3,3,2.0,240,39,0,0,0,0,0,0.0,1.0,0,8.0,4.0,8.0,4.0,190000,1,1,0,1,0,0,0,1,1923,2673,39,3276,1.0,2.5,0,3
1324,6.0,3.0,50.0,5330,1.0,1.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,4.0,6.0,1940,1950,3.0,1.0,12.0,13.0,3.0,0.0,2,3,1.0,3,3,3.0,3.0,280,6.0,0,140,420,1.0,4,1.0,4.0,708,0,0,708,0.0,0.0,1.0,0.0,2.0,1.0,2,9.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,164,0,0,0,0,0,0,0.0,1.0,0,3.0,3.0,8.0,4.0,82500,0,1,0,0,0,0,0,1,708,1128,0,1128,0.0,1.0,1,2
1325,5.0,3.0,75.0,9986,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,4.0,2006,2007,1.0,1.0,12.0,13.0,1.0,428.0,4,3,2.0,5,3,0.0,6.0,0,6.0,0,1795,1795,1.0,5,1.0,4.0,1795,0,0,1795,0.0,0.0,2.0,0.0,2.0,1.0,4,11.0,6.0,1.0,4,1.0,2007.0,2.0,6.0,895,3,3,2.0,0,49,0,0,0,0,0,0.0,1.0,0,4.0,1.0,6.0,5.0,147000,1,1,0,1,0,0,0,1,1795,3590,49,4534,0.0,2.0,1,2
1326,6.0,4.0,40.0,3636,1.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,4.0,3.0,1922,1950,1.0,1.0,0.0,0.0,3.0,0.0,3,3,0.0,3,2,3.0,6.0,0,6.0,0,796,796,1.0,2,0.0,4.0,796,0,0,796,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,0.0,0,0,100,0,0,0,0,3.0,1.0,0,0.0,2.0,8.0,4.0,55000,0,1,0,0,0,1,0,1,796,1592,100,1692,0.0,1.0,1,2
1327,6.0,2.0,70.0,4270,1.0,1.0,3.0,0.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,1931,2006,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,3,3.0,5.0,544,6.0,0,0,544,1.0,5,1.0,4.0,774,0,0,774,0.0,0.0,1.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,0,0,286,0,0,0,0,0.0,1.0,0,7.0,1.0,8.0,4.0,79000,0,1,0,0,0,0,0,1,774,1318,286,1604,0.0,1.0,1,2
1328,5.0,3.0,60.0,6600,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,5.0,8.0,1982,2008,1.0,1.0,12.0,13.0,3.0,0.0,4,4,1.0,3,3,3.0,0.0,641,6.0,0,175,816,1.0,5,1.0,4.0,816,0,0,816,0.0,2.0,1.0,0.0,3.0,1.0,4,9.0,6.0,1.0,5,1.0,1982.0,3.0,2.0,264,3,3,2.0,0,0,0,0,0,0,0,3.0,1.0,0,1.0,2.0,8.0,4.0,130500,1,1,0,1,0,1,0,1,816,1632,0,1896,0.5,1.0,1,2
1329,9.0,4.0,60.0,10440,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,6.0,6.0,1920,1950,1.0,1.0,3.0,14.0,3.0,0.0,4,4,0.0,4,3,3.0,3.0,493,6.0,0,1017,1510,2.0,5,1.0,4.0,1584,1208,0,2792,0.0,0.0,2.0,0.0,5.0,1.0,3,12.0,4.0,2.0,3,5.0,1920.0,3.0,4.0,520,2,3,2.0,0,547,0,0,480,0,0,3.0,3.0,1150,8.0,2.0,8.0,4.0,256000,1,1,1,1,0,1,1,1,2792,4302,1027,5849,0.0,2.0,1,3
1330,10.0,3.0,63.0,9084,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,4.0,1998,1998,3.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,935,935,1.0,4,1.0,4.0,955,677,0,1632,0.0,0.0,2.0,1.0,3.0,1.0,3,12.0,6.0,1.0,3,1.0,1998.0,0.0,4.0,462,3,3,2.0,0,28,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,176500,1,1,0,1,0,0,0,1,1632,2567,28,3057,0.0,2.5,0,3
1331,5.0,3.0,85.0,10000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,4.0,2006,2006,3.0,1.0,12.0,13.0,4.0,410.0,4,3,2.0,4,4,0.0,6.0,0,6.0,0,1588,1588,1.0,5,1.0,4.0,1588,0,0,1588,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2006.0,2.0,6.0,825,3,3,2.0,144,45,0,0,0,0,0,0.0,1.0,0,3.0,1.0,8.0,4.0,227000,1,1,0,1,0,0,0,1,1588,3176,45,4046,0.0,2.0,0,2
1332,13.0,3.0,55.0,10780,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,7.0,5.0,4.0,1976,1976,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,0.0,0.0,483,6.0,0,428,911,1.0,4,1.0,4.0,954,0,0,954,0.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,5.0,1976.0,3.0,4.0,576,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,132500,1,1,0,0,0,0,0,1,954,1865,0,2441,0.0,1.0,0,2
1333,5.0,3.0,67.0,8877,1.0,1.0,3.0,3.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,4.0,5.0,1938,1958,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,2.0,0.0,690,6.0,0,126,816,1.0,5,1.0,4.0,816,0,0,816,2.0,0.0,1.0,0.0,2.0,1.0,3,7.0,6.0,1.0,4,5.0,1958.0,3.0,2.0,288,2,2,2.0,0,0,0,0,0,0,0,0.0,1.0,0,7.0,3.0,8.0,4.0,100000,1,1,0,1,0,0,0,1,816,1632,0,1920,1.0,1.0,1,2
1334,9.0,4.0,60.0,7200,1.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,5.0,5.0,1938,1995,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,803,803,1.0,5,1.0,4.0,803,557,0,1360,0.0,0.0,1.0,1.0,2.0,1.0,4,10.0,6.0,0.0,0,5.0,1951.0,3.0,2.0,297,3,3,2.0,0,65,190,0,0,0,0,3.0,1.0,0,9.0,0.0,8.0,4.0,125500,1,1,0,0,0,1,0,1,1360,2163,255,2715,0.0,1.5,1,3
1335,2.0,4.0,24.0,2368,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,1970,1970,1.0,1.0,6.0,6.0,3.0,312.0,3,3,1.0,3,3,3.0,3.0,765,6.0,0,0,765,1.0,3,1.0,4.0,765,600,0,1365,0.0,0.0,1.0,1.0,3.0,1.0,3,11.0,2.0,0.0,0,1.0,1970.0,3.0,4.0,440,3,3,2.0,0,36,0,0,0,0,0,0.0,1.0,0,7.0,3.0,8.0,4.0,125000,1,1,0,0,0,0,0,1,1365,2130,36,2606,0.0,1.5,0,3
1336,5.0,3.0,80.0,9650,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,4.0,1977,1977,1.0,1.0,9.0,10.0,1.0,360.0,3,3,1.0,4,3,3.0,0.0,686,6.0,0,664,1350,1.0,3,1.0,4.0,1334,0,0,1334,0.0,2.0,2.0,0.0,2.0,1.0,3,10.0,6.0,1.0,3,1.0,1977.0,2.0,4.0,630,3,3,2.0,0,16,0,0,0,0,0,0.0,1.0,0,6.0,3.0,8.0,4.0,167900,1,1,0,1,0,0,0,1,1334,2684,16,3330,0.5,2.0,0,2
1337,15.0,3.0,87.0,9246,1.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,1.0,2.0,2.0,2.0,5.0,4.0,1973,1973,1.0,1.0,9.0,10.0,1.0,564.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,1656,1656,1.0,3,1.0,4.0,1656,0,0,1656,0.0,0.0,2.0,0.0,4.0,2.0,3,12.0,6.0,0.0,0,5.0,1973.0,3.0,4.0,506,3,3,2.0,0,211,0,0,0,0,0,0.0,1.0,0,2.0,2.0,8.0,4.0,135000,1,1,0,0,0,0,0,1,1656,3312,211,4029,0.0,2.0,0,2
